4.3,63.37247655,196.1176902,141.5620957,162.4594186,499.4051611,311.7693423,162.7462131,497.0794715,309.3011664,156.303549,477.6892739,298.3786784,60.44110192,182.8167579,131.9482251
4.4,64.94454591,196.5541194,139.9430276,168.2927129,505.3891449,310.6770417,168.7394335,503.4210449,308.3836855,161.8776673,483.4174627,297.3448174,61.90741884,183.2658246,130.484246
4.5,66.50535078,196.839916,138.2165545,174.1437605,511.0167027,309.3185325,174.7670207,509.4333878,307.2093439,167.4696451,488.8070339,296.0574736,63.3639968,183.5765526,128.921411
4.6,68.05321635,196.975589,136.3850902,180.0061468,516.2826737,307.6971363,180.8230409,515.1112412,305.7812026,173.0733915,493.8530632,294.5198022,64.80927322,183.7493479,127.2619153
4.7,69.58649612,196.9617251,134.4510368,185.8734733,521.1822471,305.8162339,186.9015441,520.4496386,304.1023708,178.6828296,498.5509576,292.7350142,66.24171102,183.7846896,125.5079445
4.8,71.10357143,196.7989896,132.4167897,191.7393608,525.7109599,303.6792691,192.9965663,525.4439055,302.1760112,184.2918993,502.8964528,290.7063806,67.65979823,183.6831299,123.6616783
4.9,72.60285118,196.4881259,130.2847405,197.5974528,529.8646936,301.2897529,199.1021316,530.0896586,300.0053442,189.8945599,506.8856104,288.4372358,69.06204773,183.4452945,121.725294
5,74.08277168,196.0299565,128.0572811,203.4414184,533.6396718,298.6512664,205.2122547,534.3828049,297.5936526,195.484794,510.5148155,285.9309809,70.44699712,183.0718828,119.7009697
5.1,75.54179667,195.4253828,125.7368058,209.2649564,537.0324566,295.7674639,211.3209439,538.3195409,294.9442847,201.0566102,513.7807738,283.1910864,71.81320878,182.5636677,117.5908867
5.2,76.97841744,194.6753845,123.3257145,215.0617991,540.039946,292.6420751,217.4222047,541.8963515,292.0606575,206.6040476,516.6805086,280.2210947,73.15926996,181.9214959,115.3972317
5.3,78.39115301,193.7810203,120.8264142,220.8257161,542.6593706,289.2789071,223.5100429,545.110009,288.9462592,212.1211789,519.2113582,277.0246213,74.48379301,181.1462871,113.1221987
5.4,79.77855049,192.7434269,118.2413213,226.5505189,544.8882903,285.6818457,229.5784687,547.9575723,285.6046518,217.6021146,521.3709731,273.6053569,75.78541568,180.2390345,110.7679909
5.5,81.13918539,191.563819,115.572863,232.2300646,546.7245912,281.8548569,235.6215006,550.4363854,282.0394725,223.0410073,523.1573124,269.9670685,77.06280148,179.2008038,108.336822
5.6,82.4716621,190.2434887,112.8234782,237.8582608,548.1664826,277.8019878,241.6331693,552.5440763,278.2544356,228.4320554,524.5686417,266.1136002,78.3146401,178.0327331,105.8309171
5.7,83.77461436,188.7838053,109.9956191,243.4290696,549.2124933,273.5273669,247.6075225,554.2785557,274.2533333,233.7695077,525.6035293,262.0488737,79.53964788,176.7360325,103.2525138
5.8,85.04670574,187.1862142,107.0917519,248.9365123,549.8614687,269.0352049,253.538629,555.6380161,270.040037,239.0476674,526.2608439,257.7768889,80.73656829,175.3119834,100.6038633
5.9,86.28663022,185.4522367,104.1143572,254.3746737,550.1125676,264.3297947,259.4205834,556.62093,265.6184974,244.2608963,526.5397511,253.301724,81.90417245,173.7619376,97.8872303
6,87.49311273,183.5834688,101.0659304,259.7377065,549.9652585,259.415511,265.2475106,557.2260485,260.9927456,249.4036192,526.4397106,248.6275353,83.0412597,172.0873175,95.10489401
6.1,88.66490976,181.5815812,97.94898266,265.0198361,549.4193169,254.2968102,271.0135703,557.4524003,256.1668922,254.4703282,525.960473,243.7585568,84.14665814,170.2896143,92.2591481
6.2,89.80080992,179.4483176,94.76604027,270.2153643,548.4748213,248.9782298,276.7129624,557.2992898,251.1451284,259.4555866,525.1020769,238.6991001,85.21922519,168.3703882,89.35230092
6.3,90.89963453,177.1854943,91.51964512,275.3186745,547.1321504,243.4643878,282.3399307,556.7662955,245.9317245,264.3540333,523.8648455,233.4535532,86.25784816,166.3312668,86.38667555
6.4,91.96023821,174.7949993,88.21235447,280.3242353,545.3919797,237.7599815,287.8887686,555.8532686,240.5310304,269.1603867,522.2493839,228.0263801,87.26144485,164.1739448,83.36460963
6.5,92.98150951,172.2787911,84.84674074,285.2266048,543.2552776,231.8697868,293.3538232,554.5603312,234.947474,273.8694491,520.2565756,222.4221196,88.22896405,161.9001829,80.28845519
6.6,93.9623714,169.6388977,81.42539116,290.0204351,540.7233025,225.7986566,298.7295003,552.8878741,229.185561,278.4761102,517.8875794,216.6453841,89.15938616,159.5118067,77.16057833
6.7,94.9017819,166.8774155,77.9509074,294.700476,537.7975993,219.5515196,304.010269,550.8365558,223.2498737,282.9753511,515.1438262,210.7008582,90.05172368,157.0107058,73.98335884
6.8,95.79873458,163.9965082,74.42590499,299.2615791,534.4799955,213.133379,309.1906662,548.4072996,217.1450693,287.3622484,512.0270157,204.5932977,90.90502177,154.3988328,70.75918973
6.9,96.65225915,160.9984058,70.85301278,303.6987014,530.7725982,206.5493104,314.2653014,545.6012922,210.8758795,291.6319774,508.5391134,198.3275276,91.71835875,151.6782022,67.49047663
7,97.4614219,157.8854029,67.23487222,308.0069094,526.6777901,199.8044602,319.228861,542.4199813,204.4471079,295.7798161,504.6823464,191.9084405,92.49084661,148.8508894,64.17963724
7.1,98.22532624,154.659858,63.57413664,312.1813823,522.198226,192.904044,324.0761127,538.8650734,197.8636294,299.8011485,500.4592012,185.340995,93.22163146,145.919029,60.82910056
7.2,98.94311313,151.3241917,59.87347042,316.217416,517.3368291,185.853344,328.80191,534.9385316,191.1303878,303.6914677,495.8724193,178.6302135,93.90989401,142.8848144,57.44130622
7.3,99.61396156,147.8808856,56.13554814,320.1104257,512.0967872,178.6577075,333.4011966,530.6425733,184.2523941,307.4463797,490.9249938,171.7811806,94.55485,139.7504959,54.01870364
7.4,100.237089,144.3324809,52.36305364,323.85595,506.4815492,171.3225443,337.8690101,525.9796672,177.2347247,311.0616061,485.6201664,164.7990404,95.1557506,136.5183796,50.56375116
7.5,100.8117515,140.6815769,48.55867902,327.4496536,500.4948208,163.8533244,342.2004863,520.9525314,170.082519,314.5329873,479.9614232,157.688995,95.71188281,133.1908263,47.07891518
7.6,101.3372448,136.9308293,44.72512364,330.8873301,494.1405606,156.2555758,346.3908635,515.5641301,162.8009777,317.8564853,473.9524912,150.4563016,96.22256979,129.77025,43.56666917
7.7,101.8129036,133.0829494,40.86509305,334.1649054,487.4229766,148.5348819,350.4354857,509.8176713,155.3953599,321.0281867,467.5973347,143.1062706,96.68717127,126.2591163,40.0294927
7.8,102.2381029,129.1407016,36.98129783,337.2784399,480.3465215,140.6968788,354.329807,503.7166036,147.8709813,324.0443051,460.900151,135.6442628,97.10508378,122.6599412,36.46987045
7.9,102.6122575,125.1069025,33.0764525,340.2241315,472.915889,132.7472529,358.0693947,497.2646132,140.2332115,326.9011835,453.8653672,128.0756872,97.47574098,118.9752899,32.89029111
8,102.9348229,120.9844191,29.1532743,342.9983179,465.1360094,124.6917382,361.6499332,490.4656209,132.4874712,329.5952973,446.4976356,120.4059981,97.79861394,115.2077746,29.29324628
8.1,103.2052949,116.7761671,25.21448197,345.5974789,457.0120452,116.5361129,365.0672272,483.3237789,124.6392303,332.123256,438.80183,112.6406927,98.07321132,111.3600539,25.68122941
8.2,103.4232105,112.4851091,21.26279453,348.0182388,448.549387,108.2861975,368.317205,475.8434674,116.6940046,334.4818056,430.7830414,104.7853083,98.29907962,107.4348302,22.05673461
8.3,103.5881473,108.1142532,17.30093001,350.2573683,439.7536491,99.9478513,371.3959217,468.0292913,108.6573531,336.6678306,422.4465742,96.84541958,98.47580338,103.4348492,18.4222555
8.4,103.6997244,103.6666509,13.3316041,352.3117867,430.6306645,91.52696935,374.2995624,459.8860766,100.5348758,338.6783558,413.7979414,88.82663555,98.60300527,99.36289743,14.78028401
8.5,103.7576019,99.14539559,9.357528931,354.1785633,421.1864809,83.02947981,377.0244447,451.4188669,92.33220987,340.5105486,404.8428606,80.73459701,98.68034628,95.2218012,11.13330918
8.6,103.7614815,94.55362055,5.381411659,355.8549197,411.4273557,74.46134063,379.5670217,442.6329192,84.05502766,342.1617198,395.5872496,72.57497341,98.70752582,91.01442457,7.483815942
8.7,103.711106,89.89449728,1.405953159,357.3382306,401.3597512,65.82853653,381.9238848,433.5337007,75.70903313,343.629326,386.0372217,64.35345996,98.68428177,86.74366788,3.834283862
8.8,103.6062601,85.17123356,-2.566153351,358.6260262,390.99033,57.13707578,384.0917662,424.1268846,67.29995908,344.9109704,376.1990816,56.0757746,98.61039055,82.41246593,0.187185901
8.9,103.4467695,80.38707157,-6.532223686,359.7159927,380.3259502,48.39298704,386.0675408,414.418346,58.83356401,346.0044046,366.07932,47.74765497,98.48566713,78.0237863,-3.455012855
9,103.2325017,75.54528597,-10.48958408,360.6059739,369.3736598,39.60231614,387.8482293,404.4141577,50.31562905,346.9075294,355.6846097,39.3748553,98.30996508,73.5806276,-7.089856473
9.1,102.9633654,70.64918202,-14.43557257,361.2939721,358.1406924,30.77112277,389.4309996,394.1205861,41.75195479,347.618396,345.0218004,30.96314337,98.08317649,69.08601766,-10.71489945
9.2,102.6393107,65.70209358,-18.36754041,361.7781493,346.6344616,21.90547722,390.8131692,383.544087,33.14835815,348.1352072,334.0979137,22.51829729,97.80523195,64.54301179,-14.327708
9.3,102.260329,60.70738117,-22.28285349,362.0568277,334.862556,13.01145704,391.9922073,372.6913007,24.5106691,348.4563179,322.9201386,14.04610241,97.47610046,59.95469089,-17.92586137
9.4,101.8264527,55.66842997,-26.17889371,362.1284907,322.8327337,4.095143734,392.9657357,361.569048,15.84472751,348.5802359,311.4958264,5.55234808,97.09578936,55.32415972,-21.50695309
9.5,101.3377551,50.5886478,-30.05306042,361.9917834,310.5529173,-4.837380673,393.7315315,350.1843251,7.156379832,348.5056227,299.8324851,-2.957175532,96.66434417,50.65454495,-25.06859233
9.6,100.7943504,45.47146314,-33.90277181,361.6455128,298.0311881,-13.78003696,394.2875279,338.5442993,-1.548524166,348.2312938,287.9377752,-11.47668065,96.18184848,45.94899337,-28.60840516
9.7,100.1963934,40.32032303,-37.72546636,361.0886488,285.275781,-22.72675212,394.6318157,326.6563039,-10.26413469,347.7562192,275.8195035,-20.00038515,95.64842373,41.21066999,-32.12403584
9.8,99.54407901,35.13869108,-41.51860418,360.3203236,272.2950785,-31.67146279,394.7626448,314.5278335,-18.98460523,347.0795236,263.4856187,-28.52251579,95.06422908,36.44275615,-35.61314815
9.9,98.83764253,29.93004536,-45.2796685,359.3398327,259.0976056,-40.60811865,394.678425,302.1665388,-27.70409593,346.2004866,250.9442056,-37.03731145,94.42946114,31.64844761,-39.07342667
10,98.0773589,24.69787635,-49.00616697,358.1466341,245.6920234,-49.53068582,394.3777273,289.5802219,-36.41677684,345.118543,238.2034797,-45.53902643,93.74435374,26.83095266,-42.50257805
10.1,97.2635426,19.44568484,-52.69563315,356.740349,232.0871242,-58.43315034,393.8592843,276.7768305,-45.11683137,343.8332824,225.2717819,-54.0219337,93.00917769,21.99349017,-45.8983323
10.2,96.39654729,14.17697986,-56.3456278,355.1207608,218.2918251,-67.30952156,393.1219916,263.7644536,-53.79845953,342.344449,212.1575729,-62.48032813,92.22424044,17.1392877,-49.25844406
10.3,95.4767655,8.895276563,-59.95374031,353.2878154,204.3151622,-76.15383557,392.164908,250.5513153,-62.45588138,340.6519418,198.8694279,-70.90852981,91.38988584,12.27157953,-52.58069389
10.4,94.50462819,3.604094103,-63.51759004,351.2416205,190.1662849,-84.96015861,390.9872559,237.1457701,-71.08334028,338.755814,185.4160305,-79.30088724,90.50649377,7.39360472,-55.86288947
10.5,93.48060441,-1.693046444,-67.03482769,348.9824451,175.8544499,-93.7225905,389.5884221,223.556297,-79.67510634,336.6562723,171.8061675,-87.65178065,89.57447976,2.508605176,-59.1028669
10.6,92.40520085,-6.992624207,-70.50313659,346.5107191,161.3890149,-102.435268,387.9679578,209.7914942,-88.22547965,334.3536769,158.0487229,-95.95562518,88.59429469,-2.380176302,-62.29849188
10.7,91.27896142,-12.29112064,-73.92023408,343.8270319,146.779433,-111.0923683,386.1255786,195.8600736,-96.72879369,331.8485402,144.1526722,-104.2068741,87.56642433,-7.269497979,-65.44766099
10.8,90.10246678,-17.58502163,-77.28387276,340.9321325,132.0352459,-119.6881123,384.0611647,181.7708551,-105.1794186,329.1415267,130.1270767,-112.4000222,86.49138894,-12.15612113,-68.54830281
10.9,88.87633384,-22.87081962,-80.59184181,337.8269278,117.1660787,-128.2167679,381.7747611,167.5327606,-113.5717646,326.2334515,115.9810777,-120.5296087,85.36974286,-17.03681201,-71.5983792
11,87.60121529,-28.14501571,-83.84196826,334.5124819,102.1816327,-136.6726534,379.2665766,153.1548089,-121.900285,323.1252798,101.7238903,-128.5902206,84.20207402,-21.90834378,-74.59588639
11.1,86.27779903,-33.40412178,-87.03211823,330.9900149,87.09168,-145.0501409,376.5369844,138.6461092,-130.1594799,319.8181259,87.36479787,-136.5764957,82.9890035,-26.76749848,-77.53885619
11.2,84.90680769,-38.64466257,-90.16019816,327.2609017,71.90605675,-153.3436596,373.5865208,124.0158557,-138.3438988,316.3132515,72.91314587,-144.4831261,81.73118499,-31.61106894,-80.42535711
11.3,83.488998,-43.86317782,-93.22415604,323.3266705,56.63465704,-161.5476989,370.4158853,109.2733217,-146.4481446,312.6120653,58.37833601,-152.3048609,80.42930433,-36.43586077,-83.25349547
11.4,82.02516021,-49.05622431,-96.22198259,319.1890017,41.28742661,-169.6568114,367.0259396,94.42785316,-154.4668763,308.716121,43.76982017,-160.0365092,79.08407891,-41.23869425,-86.0214165
11.5,80.51611755,-54.22037797,-99.15171241,314.8497261,25.87435646,-177.6656169,363.4177068,79.48886349,-162.394812,304.6271162,29.09709445,-167.6729438,77.69625721,-46.01640626,-88.72730544
11.6,78.96272551,-59.35223594,-102.0114251,310.3108233,10.40547653,-185.5688046,359.5923708,64.46582692,-170.2267327,300.346891,14.36969309,-175.2091033,76.26661813,-50.76585221,-91.36938856
11.7,77.3658713,-64.44841865,-104.7992465,305.5744201,-5.109150674,-193.361137,355.5512749,49.36827273,-177.9574848,295.8774259,-0.40281757,-182.639996,74.79597049,-55.48390795,-93.94593422
11.8,75.7264731,-69.50557183,-107.5133497,300.6427887,-20.65943644,-201.0374523,351.2959209,34.20577908,-185.5819833,291.220841,-15.21084513,-189.960702,73.28515238,-60.16747164,-96.45525384
11.9,74.04547945,-74.52036857,-110.1519559,295.518345,-36.23527225,-208.5926682,346.8279679,18.98796698,-193.0952151,286.3793934,-30.04477721,-197.1663767,71.73503055,-64.81346565,-98.89570297
12,72.32386851,-79.48951132,-112.7133359,290.2036461,-51.82653616,-216.0217842,342.1492312,3.724494086,-200.4922417,281.3554759,-44.89498756,-204.2522533,70.14649979,-69.41883842,-101.2656821
12.1,70.56264738,-84.4097339,-115.1958108,284.7013889,-67.42309921,-223.3198848,337.2616802,-11.57495137,-207.7682022,276.1516149,-59.75184208,-211.2136461,68.52048225,-73.98056631,-103.5636379
12.2,68.76285136,-89.27780346,-117.5977528,279.0144075,-83.01483178,-230.4821428,332.1674377,-26.90065677,-214.9183163,270.7704684,-74.60570494,-218.0459525,66.85792681,-78.49565545,-105.7880636
12.3,66.92554321,-94.09052248,-119.9175868,273.1456713,-98.59161001,-237.5038214,326.8687776,-42.24289129,-221.9378871,265.214824,-89.44694463,-224.7446565,65.15980836,-82.96114354,-107.9375005
12.4,65.05181238,-98.84473067,-122.1537906,267.0982824,-114.1433221,-244.3802776,321.3681238,-57.59191204,-228.822304,259.4875967,-104.26594,-231.3053307,63.42712713,-87.37410166,-110.0105383
12.5,63.14277427,-103.5373069,-124.3048963,260.8754737,-129.6598749,-251.1069648,315.6680477,-72.93797026,-235.5670452,253.5918266,-119.0530865,-237.7236396,61.66090797,-91.73163607,-112.0058162
12.6,61.1995694,-108.1651711,-126.3694907,254.4806058,-145.1311998,-257.6794353,309.7712671,-88.27131752,-242.1676809,247.530677,-133.7988018,-243.9953416,59.86219963,-96.03088992,-113.9220238
12.7,59.22336264,-112.7252862,-128.3462168,247.9171653,-160.5472595,-264.0933432,303.6806432,-103.5822118,-248.6198752,241.3074314,-148.4935322,-250.1162918,58.03207402,-100.269045,-115.7579015
12.8,57.2153424,-117.2146598,-130.2337738,241.1887613,-175.8980542,-270.3444469,297.3991795,-118.8609239,-254.9193895,234.9254915,-163.1277586,-256.0824445,56.17162545,-104.4433236,-117.5122415
12.9,55.17671978,-121.6303462,-132.0309185,234.2991236,-191.1736277,-276.4286115,290.9300189,-134.0977432,-261.0620846,228.3883749,-177.6920022,-261.8898553,54.28196989,-108.5509899,-119.1838886
13,53.10872772,-125.969448,-133.7364656,227.2520994,-206.3640737,-282.3418112,284.276442,-149.2829841,-267.0439233,221.6997118,-192.1768307,-267.5346839,52.36424419,-112.5893519,-120.7717404
13.1,51.01262021,-130.2291179,-135.3492888,220.0516507,-221.4595423,-288.0801322,277.441864,-164.4069922,-272.8609727,214.8632431,-206.5728641,-273.0131958,50.41960527,-116.5557629,-122.2747487
13.2,48.88967136,-134.4065607,-136.868321,212.7018515,-236.4502457,-293.6397743,270.429833,-179.46015,-278.5094068,207.8828172,-220.8707806,-278.3217651,48.44922936,-120.4476233,-123.6919193
13.3,46.74117458,-138.4990345,-138.2925553,205.2068846,-251.3264646,-299.0170537,263.2440271,-194.4328836,-283.9855085,200.7623876,-235.0613223,-283.4568763,46.45431116,-124.262382,-125.0223133
13.4,44.56844163,-142.5038529,-139.6210453,197.5710392,-266.0785543,-304.2084048,255.8882517,-209.3156681,-289.2856722,193.5060098,-249.1353013,-288.4151266,44.43606305,-127.997538,-126.265047
13.5,42.37280182,-146.4183863,-140.852906,189.798707,-280.6969506,-309.2103828,248.3664371,-224.0990339,-294.4064056,186.1178387,-263.0836052,-293.1932276,42.39571423,-131.6506418,-127.4192931
13.6,40.15560101,-150.2400635,-141.9873138,181.89438,-295.1721758,-314.0196651,240.6826356,-238.7735729,-299.3443319,178.6021254,-276.8972028,-297.7880076,40.33450995,-135.2192974,-128.4842804
13.7,37.91820078,-153.9663733,-143.0235077,173.8626465,-309.4948449,-318.633054,232.8410185,-253.3299439,-304.0961922,170.9632144,-290.5671498,-302.1964134,38.25371059,-138.701163,-129.4592951
13.8,35.66197746,-157.5948663,-143.9607888,165.7081887,-323.655671,-323.0474779,224.8458736,-267.7588791,-308.6588468,163.2055403,-304.0845946,-306.4155119,36.15459084,-142.0939531,-130.3436803
13.9,33.38832123,-161.1231561,-144.7985217,157.4357788,-337.6454712,-327.2599935,216.7016016,-282.0511894,-313.0292777,155.3336252,-317.4407833,-310.442492,34.03843886,-145.3954394,-131.1368372
14,31.09863516,-164.5489206,-145.536134,149.0502758,-351.4551728,-331.2677878,208.4127137,-296.1977706,-317.2045898,147.3520749,-330.6270656,-314.2746663,31.90655539,-148.6034525,-131.838225
14.1,28.79433429,-167.8699039,-146.1731173,140.5566226,-365.0758184,-335.068179,199.983828,-310.1896087,-321.1820134,139.2655764,-343.6349002,-317.9094728,29.76025289,-151.715883,-132.4473612
14.2,26.47684471,-171.0839173,-146.709027,131.9598418,-378.4985717,-338.6586188,191.4196665,-324.0177862,-324.9589051,131.0788941,-356.4558599,-321.3444761,27.60085464,-154.7306829,-132.9638222
14.3,24.14760253,-174.1888406,-147.1434828,123.265033,-391.7147231,-342.0366935,182.7250519,-337.6734872,-328.5327499,122.7968669,-369.0816369,-324.5773688,25.4296939,-157.645867,-133.3872429
