0.6,18.70133985,28.96100834,45.82297914,63.59038825,81.55110644,99.50155072,115.1033438,89.59559103,20.02907398,35.33248842,61.25334352,88.72424881,116.5281746,144.3040953,167.8552871,125.2368741,20.4191834,35.95565661,62.36239001,90.37778637,118.7395037,147.0661898,170.941344,127.0618224,20.4444224,35.97168967,62.36589958,90.36936404,118.7193291,147.0336416,170.8903665,127.0108733,20.46173101,35.95442667,62.28993434,90.23115143,118.5181062,146.7694214,170.5719403,126.7820322,20.48822197,35.92649054,62.16948046,90.01253945,118.20012,146.3521215,170.0695122,126.4214389,20.52428559,35.88843615,62.0054354,89.71482188,117.7670737,145.7838296,169.3852978,125.9303839,20.56988341,35.84032095,61.79802061,89.33839473,117.21954,145.0652947,168.5201933,125.3095057,20.62495741,35.78220641,61.5475007,88.88373819,116.5582175,144.1974333,167.4753021,124.5595962,20.68943725,35.7141665,61.25419491,88.35143169,115.783949,143.1813515,166.2519561,123.6816112,20.76323336,35.63627942,60.91846583,87.74213901,114.897703,142.0183231,164.851694,122.6766595,20.84583581,35.5481433,60.54003871,87.05569078,113.8994097,140.7084001,163.274857,121.5452617,20.92023248,35.42805315,60.08653923,86.24723601,112.731308,139.1814494,161.4474942,120.246974,20.62901759,34.72400434,58.60013486,83.90473253,109.5162152,135.1004657,156.7600283,117.2399303,19.19276798,28.55266002,43.94387782,60.16332457,76.55960662,92.94561949,107.1633777,83.69296353
0.7,18.59659566,29.81161475,48.72211182,68.80437939,89.14068393,109.4357134,126.3962099,96.14530389,20.07729815,37.12524173,66.79127788,98.50063764,130.6558553,162.7216269,188.7123739,137.31517,20.60570947,37.986218,68.35828718,100.8661405,133.8411514,166.7122903,193.1384402,139.8932431,20.6431206,38.01691053,68.38246982,100.885726,133.85665,166.722435,193.1303154,139.8645124,20.66041928,37.99561567,68.29384714,100.7251037,133.6230068,166.4158815,192.7635953,139.6074063,20.68622178,37.9605198,68.15231605,100.4696455,133.2519795,165.9295488,192.1827721,139.2010949,20.72133498,37.91270037,67.95954808,100.1217244,132.7466684,165.2672094,191.3917624,138.6477628,20.76573091,37.85223826,67.71581641,99.68182072,132.1077646,164.4297624,190.3916281,137.9481427,20.81935323,37.77921085,67.42143223,99.15049587,131.3360832,163.4182766,189.1836451,137.1031269,20.88213332,37.69371095,67.07677045,98.52842676,130.4326075,162.2340407,187.7693527,136.1137925,20.95397471,37.59582851,66.6822449,97.8163727,129.3984471,160.8785151,186.1505065,134.9813767,21.03396439,37.48469368,66.2369524,97.01333599,128.2324938,159.3505312,184.3262607,133.7057985,21.09383827,37.32373283,65.68531839,96.04139471,126.8336692,157.526974,182.1673878,132.2167546,20.66468068,36.36815031,63.69755721,92.91037822,122.5341324,152.0731455,175.9733092,128.3575058,19.08184696,29.31699135,46.58509322,64.9255521,83.4985025,102.0322833,117.4899545,89.67711913
0.8,18.68555039,30.75196048,51.56153854,73.83271569,96.42596791,118.9251114,136.9387301,102.0554985,20.42869005,39.07825795,72.31212641,108.1371131,144.5368787,180.7427773,208.678338,148.5151024,21.11836725,40.21777656,74.42297335,111.3567719,148.8975046,186.2172352,214.7002009,151.9730868,21.17307339,40.27045834,74.48028973,111.4229926,148.9737271,186.3009988,214.7667873,151.983632,21.18994573,40.24506926,74.37942475,111.2407506,148.7087961,185.9536545,214.3544004,151.7006224,21.21390721,40.20209349,74.21654555,110.9483917,148.2848212,185.3986881,213.6973113,151.2512756,21.24648739,40.14351285,73.9946642,110.5501635,147.7073358,184.6428008,212.8023642,150.6392985,21.28768018,40.06944398,73.71412159,110.0466518,146.9771753,183.687073,211.6708127,149.8655285,21.33743367,39.97998205,73.37527636,109.4384999,146.0952723,182.532725,210.3041012,148.9309529,21.39568383,39.87524043,72.97855963,108.7264819,145.0627495,181.1812268,208.7039707,147.8367626,21.46232188,39.7553124,72.52442279,107.9114336,143.8808328,179.6341956,206.8723593,146.5843011,21.53574083,39.6184994,72.01080538,106.9907931,142.5464241,177.8881019,204.806105,145.1723005,21.57181998,39.40701739,71.34843371,105.8380067,140.8942782,175.7411897,202.2946407,143.4869819,20.97980075,38.16062745,68.7811512,101.7905073,135.3297046,168.6867172,194.3723858,138.671935,19.15066085,30.16653253,49.17609295,69.52386103,90.16651141,110.720912,127.1397849,95.08337945
0.9,18.94418773,31.77317455,54.34430267,78.68656599,103.4256744,127.9898888,146.7713214,107.4017836,21.06567097,41.18835931,77.81238933,117.6233431,158.1532174,198.3289479,227.722134,158.898028,21.94311989,42.64922107,80.55309199,121.8388297,163.8897474,205.538984,235.5820439,163.351297,22.02160915,42.73312621,80.65934036,121.9755133,164.0589144,205.7360788,235.7634889,163.4221124,22.03784349,42.70380124,80.54698588,121.7729375,163.7644903,205.3503222,235.3088833,163.1157946,22.05886316,42.65223141,80.36249997,121.4436596,163.2877232,204.7272612,234.5778196,162.6258976,22.08738754,42.58188871,80.11111351,120.9950458,162.6382061,203.8784795,233.5819785,161.9586213,22.12345131,42.49294709,79.79326387,120.4278257,161.8169679,202.8052953,232.3228565,161.114931,22.16700982,42.38552149,79.4093584,119.7427255,160.8250593,201.509081,230.8020627,160.0959042,22.21800626,42.25974739,78.95988459,118.9406159,159.6637417,199.9914855,229.0215325,158.9028385,22.27630659,42.11570445,78.44530577,118.0223734,158.3343111,198.2542279,226.9833297,157.5371511,22.33916514,41.9503121,77.86158619,116.9827249,156.8301875,196.2896316,224.680226,155.9954914,22.34109132,41.67691144,77.0728481,115.6271075,154.8957997,193.7851223,221.788142,154.1040594,21.55860555,40.09890276,73.84807906,110.5360211,147.8867815,184.9060669,211.9291235,148.2392094,19.3769395,31.09274393,51.7190346,73.96765809,96.57976269,119.028723,136.1483792,99.97932032
1,19.34869043,32.86557449,57.0745827,83.37962153,110.1619496,136.655412,155.9495079,112.2600045,21.964055,43.44670884,83.28917688,126.9540975,171.495368,215.4548917,245.8497542,168.5390137,23.05952724,45.27318309,86.74295056,132.3006384,178.7984872,224.6362834,255.7637411,174.0859795,23.16963378,45.39936663,86.91707206,132.5365431,179.0996513,224.994671,256.1075566,174.2413922,23.18529056,45.36656658,86.79443017,132.3155752,178.7784043,224.5739654,255.6151704,173.9146874,23.20234664,45.3057223,86.58810805,131.9494116,178.2490793,223.8835059,254.8125154,173.3865122,23.22538282,45.22264222,86.30683533,131.4503633,177.5277291,222.9426364,253.7188928,172.6669645,23.25450546,45.11759345,85.95119516,130.8193711,176.6156618,221.7530129,252.3361328,171.7571809,23.28968028,44.99071325,85.52164541,130.0572454,175.5140477,220.3161605,250.6660063,170.6583253,23.33085967,44.84216022,85.01872957,129.1649524,174.2242845,218.6339035,248.7106353,169.371795,23.37785968,44.67196957,84.44287806,128.1433473,172.7476594,216.7079689,246.4721154,167.899031,23.42615732,44.47488174,83.78689111,126.9827649,171.0719132,214.5239061,243.9366078,166.2333125,23.38261662,44.12660491,82.85336894,125.3979874,168.8203835,211.6205752,240.6294666,164.1220771,22.37916128,42.17513553,78.89591341,119.1422999,160.196771,200.7080281,228.6490113,157.1278283,19.73863889,32.08640514,54.21717919,78.26871326,102.7575665,126.9777483,144.5650819,104.4329899
1.1,19.8798195,34.02074303,59.75599999,87.92352209,116.653085,144.9426169,164.5248711,116.6909862,23.10078975,45.8429986,88.73986255,136.1263176,184.5571832,232.1021109,263.0826383,177.5046787,24.44831041,48.08073549,92.98624744,142.7305439,193.6040589,243.4693959,275.2366451,184.2260729,24.59922547,48.26199781,93.2500678,143.0989282,194.0824963,244.0443643,275.7964328,184.493006,24.61469152,48.22656116,93.11890325,142.8623324,193.7381968,243.5935159,275.2718931,184.1492891,24.62684367,48.15580946,92.89055885,142.4593848,193.1566506,242.8365333,274.4001038,183.5849447,24.64304405,48.05904989,92.57903331,141.9098846,192.3637257,241.8045342,273.2118269,182.8158896,24.66351978,47.93670064,92.18513618,141.2150944,191.3611511,240.499677,271.7093776,181.8435049,24.68825055,47.7889244,91.7093787,140.3759118,190.15022,238.9236427,269.8946875,180.6690381,24.71719925,47.61590318,91.15235896,139.3933957,188.7324625,237.0784247,267.7700557,179.2939795,24.7500896,47.41757614,90.51440042,138.2682782,187.1090257,234.9656042,265.3374604,177.7197172,24.77974972,47.1854139,89.7835003,136.9841668,185.2589066,232.5602997,262.5729533,175.9344074,24.67846939,46.74785447,88.68425219,135.1399698,182.649934,229.2107851,258.8109216,173.5866437,23.42048889,44.3800376,83.92235552,127.6065783,172.2539905,216.0754434,244.5514709,165.3985456,20.21798015,33.13955877,56.67342105,82.43709209,108.715905,134.5861965,152.4358888,108.4990683
1.2,20.52252143,35.23161803,62.39128227,92.32731139,122.9128427,152.8674006,172.5413408,120.7413603,24.45557021,48.36693802,94.16187839,145.1378305,197.3336676,248.2562699,279.447921,185.8500623,26.09260949,51.06281577,99.27657437,153.1172115,208.2867716,262.0010289,293.9980781,193.8102081,26.29490976,51.31362673,99.65448674,153.6552562,208.9931234,262.8539259,294.8319901,194.2173524,26.3109499,51.27684025,99.51723501,153.4067795,208.630858,262.3793225,294.2822973,193.8605658,26.3173394,51.19560677,99.26674217,152.9672396,207.9975602,261.5568996,293.3439148,193.2620543,26.32542964,51.08426008,98.92461405,152.3673032,207.1333833,260.4348758,292.0641013,192.4460498,26.33564385,50.94345882,98.49201245,151.6087274,206.0407002,259.0161716,290.4458954,191.4142937,26.34798028,50.77339555,97.9695065,150.6925028,204.7209336,257.3026299,288.4913915,190.1681167,26.36241234,50.57427467,97.35774589,149.6197758,203.1757391,255.2964043,286.203053,188.7090936,26.37850399,50.34585787,96.65683107,148.3909955,201.4059178,252.9986886,283.5825132,187.0384458,26.38529533,50.07491824,95.84779875,146.9799485,199.3776483,250.369326,280.5911348,185.1369343,26.21300021,49.53230543,94.5596622,144.8426767,196.3663245,246.5212632,276.3303069,182.5337876,24.6640695,46.70426945,88.92508845,135.9268205,184.0537146,230.9948729,259.6610228,173.10152,20.80106811,34.24556416,59.08994945,86.4806275,114.4667863,141.8678673,159.8000417,112.2195288
1.3,21.26468304,36.49215513,64.98238098,96.59797995,128.9514901,160.4421594,180.036098,124.4476084,26.01059137,51.0086841,99.55261747,153.9868021,209.8201183,263.9061856,294.9742182,193.6207366,27.97749822,54.21050763,105.6075115,163.4497047,222.8271126,280.1970078,312.0488709,202.8694334,28.24317837,54.54693065,106.1261332,164.1978574,223.8163814,281.3937884,313.2179893,203.4464206,28.26098617,54.51059436,105.9859962,163.9423692,223.4427393,280.9035946,312.6516585,203.0811537,28.26083998,54.41837626,105.7133088,163.4665469,222.7583297,280.017055,311.6493343,202.450418,28.25961012,54.29156943,105.3402475,162.8162246,221.8232925,278.8062518,310.2810827,201.5898601,28.25802712,54.1312056,104.8685143,161.9939147,220.6409809,277.2752577,308.5510221,200.5017542,28.25611409,53.93751363,104.2987436,161.0007097,219.2129579,275.4260884,306.4614164,199.1875162,28.25385324,53.71071728,103.6316309,159.8378351,217.5409929,273.2610432,304.0148767,197.6487957,28.25054707,53.45027876,102.8668803,158.5052168,215.6252327,270.7805689,301.212356,195.8864815,28.23001325,53.13647592,101.9758421,156.962893,213.4138495,267.9230932,297.9948016,193.8711263,27.97237673,52.47174759,100.4737522,154.4960925,209.9515764,263.5204039,293.1886252,190.9924715,26.09363902,49.13886037,93.90171824,144.1012561,195.5914324,245.4557178,274.003498,180.2782584,21.47672954,35.39875804,61.46831567,90.40536856,120.0191362,148.8334945,166.6907918,115.6272348
1.4,22.09621529,37.79705047,67.53064859,100.7410095,134.776788,167.6770808,187.0410029,127.8391873,27.75005332,53.75892952,104.9093931,162.6714801,222.0118144,279.0432951,309.6897986,200.8551241,30.08941475,57.51505684,111.9726349,173.7174811,237.2059079,298.0265783,329.392142,211.4295632,30.43190916,57.95467024,112.6604672,174.7187889,238.5364171,299.6363254,330.9589483,212.2062226,30.45315548,57.92115479,112.5214916,174.462392,238.1596325,299.1406157,330.3860887,211.8377523,30.44579472,57.81753631,112.2266675,173.9507477,237.424965,298.1915642,329.3226217,211.1767177,30.43409326,57.67443143,111.8223644,173.2501277,236.4195342,296.8933609,327.8690092,210.2738716,30.41924757,57.49343451,111.3110944,172.3641749,235.1481583,295.2517914,326.0309583,209.1322677,30.40131454,57.27482028,110.6935687,171.2940987,233.6125591,293.2690641,323.8109172,207.7534124,30.3802807,57.01882577,109.9705192,170.0411896,231.8146018,290.9476014,321.211621,206.1390173,30.3550409,56.72443864,109.1410041,168.6045054,229.7533335,288.2865873,318.2328688,204.2894072,30.30244009,56.36325254,108.1633668,166.9255331,227.3525696,285.1955606,314.7883167,202.1615808,29.94404607,55.55812426,106.4206654,164.0905526,223.3880014,280.1797535,309.3889504,198.9867702,27.69474798,51.67530532,98.84975466,152.1281661,206.8625879,259.4497601,287.6044037,186.9637418,22.23566203,36.59418288,63.80956969,94.21604662,125.3796636,155.4918843,173.136657,118.748737
1.5,23.00850681,39.14156667,70.03697469,104.7607339,140.394657,174.5808933,193.5836767,130.9404405,29.6597722,56.60889117,110.2294239,171.1900585,233.9039328,293.6612473,323.6217939,207.5861131,32.41580368,60.96786199,118.3655186,183.9103528,251.4044475,315.4624064,346.0325828,219.5126194,32.84998506,61.52967233,119.2526264,185.2098311,253.136842,317.5559426,348.0596221,220.5183593,32.87686328,61.50196776,119.1197616,184.9599371,252.7668839,317.0667649,347.4919499,220.1526539,32.86171498,61.38663808,118.8029893,184.413119,251.9830752,316.0571316,346.3703286,219.4632642,32.83844533,61.22643348,118.3671615,183.6623313,250.9077984,314.6730354,344.8344127,218.5202888,32.80893527,61.02377225,117.8159728,182.7128677,249.5480095,312.9227499,342.8921962,217.3278967,32.77328838,60.77898926,117.1502298,181.566078,247.9056187,310.808708,340.5463374,215.8876962,32.73148718,60.49232423,116.3706845,180.2232959,245.9825583,308.3334212,337.7996614,214.2014434,32.68181647,60.16204853,115.4754062,178.6822334,243.7761596,305.4941002,334.6501693,212.2685868,32.5920696,59.748482,114.4058104,176.8601475,241.1783714,302.1626193,330.9762669,210.0287349,32.11639609,58.78351943,112.3945335,173.6167039,236.6583146,296.4740043,324.9357681,206.5372108,29.45441249,54.30556304,103.7666071,160.0057692,217.8625169,272.9708025,300.4882182,193.1879048,23.06992768,37.82741845,66.11437059,97.91638743,130.5534491,161.8505762,179.1623787,121.6059874
1.6,23.99408635,40.52141999,72.5018799,108.6605705,145.8096214,181.1612725,199.6882632,133.7717853,31.72690128,59.55027377,115.5098317,179.5405977,245.491559,307.7555349,336.795867,213.8421455,34.94491041,64.56047716,124.779741,194.018437,265.4045846,332.4803911,361.9759723,227.1376948,35.48705931,65.26482086,125.8974578,195.6624957,267.6009169,335.1290493,364.5247569,228.4010204,35.52232613,65.24657629,125.7765937,195.4278646,267.2495248,334.6604168,363.9755424,228.0447099,35.4989377,65.11934939,125.4382215,194.8467489,266.4180058,333.5925053,362.7989894,227.3289604,35.4630562,64.94128139,124.9706157,194.0459705,265.2735182,332.1241474,361.1838132,226.3479279,35.41753901,64.71596336,124.3791515,193.0331702,263.8260568,330.2671375,359.1412161,225.1073378,35.36255495,64.44381115,123.6647579,191.8098747,262.0777651,328.0241826,356.6741076,223.608919,35.29806868,64.12505041,122.8281831,190.3774267,260.0305994,325.3978331,353.7853557,221.8544482,35.22148445,63.75691354,121.8660487,188.7315549,257.6793526,322.3823822,350.4703163,219.8420904,35.08913032,63.28545772,120.6983408,186.7587665,254.8754948,318.802061,346.5632289,217.4898067,34.4785604,62.14015791,118.3894807,183.0654572,249.7457273,312.3808198,339.8345305,213.6615781,31.36086267,57.02202741,108.6495869,167.7321542,228.5864635,286.0143389,312.6780929,198.976629,23.97264067,39.09447337,68.38306411,101.5093118,135.5443378,167.9161993,184.7895971,124.2174056
